track_id,A_source,C_source,B_source,A_ra,A_dec,C_ra,C_dec,B_ra,B_dec,total_motion_arcsec,motion_arcsec_per_day,C_prediction_error_arcsec,C_gate_arcsec,motion_significance_chi2,flux_A,flux_C,flux_B,A_class,C_class,B_class,A_counterpart_epochs,C_counterpart_epochs,B_counterpart_epochs,passes_fixed_4arcsec_C_gate,rejection_reason,rejection_detail
REJ-0623,23672,21274,24916,156.59568609213807,-43.95944648437444,156.57065311070187,-43.95255442764691,156.55453805940337,-43.94777535593729,114.61976644331881,3.7166892795034183,3.636460406079181,4.180374822488031,20345.26775374702,2.2434437927522852,2.8719900993170855,1.571726463565652,STATIONARY,STATIONARY,STATIONARY,CB,B,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0624,29772,27565,31392,155.4294464361235,-44.11434373201325,155.41408156640392,-44.11929132851906,155.4005558479995,-44.12378240138798,82.03362029968424,2.6600427359749053,3.64273107923744,3.411292980452842,10421.449487036038,1.9297548607879618,2.02207153491844,2.877443038243588,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0625,23877,21556,25237,156.54765383381175,-43.962536563300084,156.52648107021412,-43.96349604677636,156.51321994541507,-43.96383580740053,89.34861696336957,2.897240651510418,3.654725813244609,3.638864038804085,12362.89099995249,1.9546080378340855,1.3097907845904715,2.168488359106757,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0626,4887,1752,5108,157.0616646000745,-41.87254427438762,157.07653450341206,-41.87809741232099,157.0885361653038,-41.880598148210055,77.64583744769989,2.5177633892897617,3.6664767639061098,3.411712941576338,8788.61645518006,1.4303976059192187,1.1073783822998866,1.7841228238126439,STATIONARY,STATIONARY,STATIONARY,CB,B,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0627,23199,20588,24117,154.50879438453785,-42.99759788507036,154.52428538734247,-42.987615443985604,154.53359110116895,-42.97941461219917,92.46036740083676,2.9981430512474097,3.6707533738090428,3.572633443516505,14865.438607831162,4.490834621194063,5.733175686498665,2.9793533896659783,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0628,20689,18134,21749,157.1325686922618,-43.849895372323594,157.13254152007963,-43.849988467356084,157.13036381633984,-43.849204482110984,6.24125830574775,0.20238060637695945,3.6718677321361333,2.0920773795957017,79.95556195797978,86.11471994942073,58.33651670853409,75.40058104802846,STATIONARY,STATIONARY,BLEND_FRAGMENT,C,A,,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0629,9940,7026,10514,156.915578126624,-42.477270573656654,156.93290439832617,-42.48597131947183,156.94793639003535,-42.49171573512132,100.42013342083622,3.256248419561149,3.6726575663276946,3.9101892034392645,14700.284609529757,1.0090223284679065,1.1031133771907333,1.3896355034519368,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0630,27114,24744,28441,153.3272741654084,-42.894108997139526,153.32516531665044,-42.89242509235002,153.32457648970504,-42.89280813236942,8.517860705196732,0.2762022864787776,3.6775485387388507,2.1313605485390443,153.33041867269034,37.710056518949436,92.10751499808072,41.531711455911505,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0631,22588,20151,23834,153.7908953453008,-42.60430611613722,153.7703979255811,-42.60293096741792,153.75764590437876,-42.60175692273123,88.58170992394872,2.872372731602374,3.683430953315322,3.372512510239268,16582.704926125785,52.69184921742533,27.80731880508177,60.58679750214468,BLEND_FRAGMENT,STATIONARY,STATIONARY,,AB,AC,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0632,26681,24294,27989,153.206900341166,-42.790923504449786,153.2046153211784,-42.789367811160105,153.20415713785061,-42.789750453858545,8.387734961572184,0.27198279649616686,3.683463766925309,2.1308960368778807,148.68140357818956,46.76499375435679,103.73823188678179,45.43881044364329,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0633,12573,9696,13247,155.02588434509624,-41.97576995768928,155.00667049974984,-41.96630606184608,154.9931352734711,-41.96101367302678,102.4983051715311,3.3236357377039942,3.6835572017471114,3.7929096451419855,18986.447282445268,3.3852827545903073,5.885141039533458,8.285817285745356,STATIONARY,STATIONARY,STATIONARY,C,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0634,18642,16225,19948,156.65856494369473,-43.41587378360274,156.64947034818852,-43.431653248876565,156.64117986053924,-43.441953444058285,104.31013046770583,3.382386438945004,3.6839715249154112,3.9098378245388714,17970.00508670462,3.0855129404313866,2.092323607081395,2.9313171132519096,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0635,32888,30684,34457,153.9452737661198,-43.793481266077386,153.94505366220253,-43.7931163116431,153.94324232350823,-43.79417322663669,5.837151645329671,0.1892769425050344,3.688265656394892,2.130258409887959,69.93689037886797,111.14922347267208,83.6308324554736,59.652507873402314,STATIONARY,STATIONARY,BLEND_FRAGMENT,C,A,,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0636,33450,31186,34902,155.22708327266284,-44.41810471017698,155.213200293716,-44.40523345396126,155.2007319120873,-44.39655745316195,103.00427838762585,3.340042552046136,3.691757700825067,3.863205816220746,18449.17820888086,2.5289693912605444,3.59062207597413,5.176134715152515,STATIONARY,STATIONARY,STATIONARY,B,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0637,31686,29578,33429,154.1435027521811,-43.75354405885236,154.12718315513158,-43.76196334996621,154.1159145124973,-43.766500704440084,85.56320217820651,2.774493842761277,3.6968835859850864,3.384494288334496,13999.893800357864,4.548941632816839,4.126041625120385,9.028534808773834,STATIONARY,STATIONARY,STATIONARY,CB,B,A,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0638,12153,9279,12810,155.40920276636254,-42.09301404908986,155.4093465861763,-42.09285371913833,155.41137059219395,-42.09381732914261,6.47298220215889,0.2098945435303905,3.699545538112046,2.1377160343105603,86.00291900566599,60.01047241326276,94.54485157469105,92.6148212181468,STATIONARY,STATIONARY,BLEND_FRAGMENT,C,A,,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0639,24341,22071,25823,156.3604533343283,-43.93197795301733,156.3472761584965,-43.94248187945542,156.33566830642278,-43.94906617194193,88.95079428005849,2.884340753455428,3.7020346486452365,3.6182074982747987,13067.57145997759,2.23847385792236,1.604120125557012,2.03599675732169,STATIONARY,STATIONARY,STATIONARY,CB,AB,C,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0640,23792,21328,24889,156.38430401141753,-43.883372997438556,156.40678748485752,-43.88669662627791,156.42368948049864,-43.88737512977034,103.20103079123264,3.3464224948072614,3.7054086788986407,3.8014804561137363,20366.610245060554,5.622965516247258,6.219241072016565,11.631246406048852,STATIONARY,STATIONARY,BLEND_FRAGMENT,CB,AB,,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0641,19869,17242,20837,156.07449582142576,-43.30280956436608,156.0990105271275,-43.307550412364705,156.11554058134638,-43.3124175660938,112.94952026481228,3.662529458222884,3.7078628868295023,4.016080756764423,24396.047117829614,10.444291143591514,12.334516706923644,7.405383919210993,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0642,5565,2496,5959,158.06540752824625,-42.3901535995793,158.0815757242001,-42.40254490760389,158.09147865725006,-42.41266770084997,106.64276831128811,3.4580251384052185,3.7142495827998396,4.055762414127073,16578.56649711718,1.082984109255537,1.2296468069717825,0.86003607406783,STATIONARY,STATIONARY,STATIONARY,CB,AB,C,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0643,9522,6679,10255,156.26570163034143,-42.14481618372182,156.24624083840052,-42.1490080474764,156.23361463575094,-42.153338298004684,90.97101762932935,2.9498490222072284,3.7192907970643487,3.5885146202138887,14390.391316153615,5.106128322439131,2.686358582384465,2.809283656171747,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0644,7047,4085,7603,157.01945001039132,-42.147439118752395,157.02948936980414,-42.16461393587806,157.0370957414706,-42.17552417011585,111.53358967153775,3.616616137860756,3.7208497089509414,4.172476985266348,18134.07949025071,0.8373871980693395,0.6943057123054073,1.0118676219341844,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0645,29736,27602,31479,155.98873152035378,-44.3538824608505,155.97409397229964,-44.36569691968,155.96419553294305,-44.376107336197144,101.9266713950938,3.305099797572436,3.722327789481934,3.852847068771237,17158.16762605043,2.018572726628992,2.529938659032802,3.7661409134107946,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0646,31909,29629,33408,152.87781774139012,-43.2061336858523,152.8817057789177,-43.20742201965249,152.88220651479122,-43.207877914507904,13.116734037300779,0.42532650598831406,3.7270780774251078,2.376790413235626,284.14933766892517,2.233303617041307,2.48494011346264,3.145206414335785,STATIONARY,STATIONARY,STATIONARY,CB,B,C,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0647,25136,22846,26591,153.76045545946624,-42.87390495084273,153.7710193166576,-42.89164800936123,153.7766430143021,-42.903951324001625,116.2888630986239,3.7708118260564616,3.72879250086594,4.188825093225459,23514.878945097676,3.4615596529146972,3.9050731475595666,5.11191207378424,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0648,11752,8722,12142,156.06702376220602,-42.33225499552282,156.0849917457302,-42.322848079399506,156.0974582197968,-42.317591894118465,96.68648960506125,3.135180349243301,3.7398793281345717,3.74082958311335,14476.91273693792,1.7085369324152317,2.363206665959636,3.050879522373009,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0649,25398,23202,27017,153.5779377654574,-42.82280563054179,153.55552222296302,-42.83418402263826,153.54100893494714,-42.84161430260037,118.7008654494887,3.8490240189248652,3.740721128824996,4.193477863566141,26943.7756084448,8.168071961906326,4.072147918106715,4.387965517805225,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0650,14694,12053,15750,155.6960452145962,-42.53119535166893,155.69162651813832,-42.545214360984566,155.6888571364131,-42.55735550290844,96.08693156941285,3.1157389300825273,3.745094515842564,3.690513437656742,16950.467892246346,7.953717955851922,3.2667594282444994,6.398289572544801,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0651,31548,29417,33290,153.34465108481217,-43.37982164293608,153.32162587963973,-43.38439906312772,153.30678509372794,-43.388646555451466,104.03993714125822,3.373625082409717,3.7451065594358015,3.7932766308204644,20699.0705324226,10.035526542491695,8.267019599236678,6.841884156614352,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0652,15813,13129,16697,157.4529566475656,-43.42151149489165,157.44711888218075,-43.420624585886486,157.44467313440865,-43.42116437017759,21.695314691618872,0.7034977127585403,3.7471755586840807,2.176100007717102,994.7161340490795,55.959028227435205,67.8482052425755,38.746461452055776,STATIONARY,STATIONARY,BLEND_FRAGMENT,CB,A,,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0653,31602,29365,33153,154.9665311310709,-44.107461325097056,154.94408412516975,-44.10103446106853,154.92511071516333,-44.095660799668664,115.19865131595819,3.7354603454981254,3.749234991739751,4.23250072845099,21917.44937506709,3.5895465629280974,1.640736155988824,2.207986868535934,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0654,14854,12018,15577,156.45128854958892,-42.87808019857869,156.4362411091117,-42.86478056312353,156.42527509555666,-42.85675672160084,102.97538340478087,3.3391055960890283,3.760372633074077,3.877863516996115,17513.060907696785,2.639657538119278,3.472330486050668,2.5746684510499613,STATIONARY,STATIONARY,STATIONARY,CB,AB,A,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0655,22348,19966,23633,154.98903655993004,-43.112446272831946,154.96753501657253,-43.114398916728234,154.95021971150524,-43.1143438940941,102.23951487868192,3.3152441387946756,3.764914182488395,3.8448787381798177,18176.24040812969,2.154084244545622,2.053718940354777,4.671229980914051,STATIONARY,STATIONARY,STATIONARY,CB,B,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0656,28501,26229,29984,155.17180536735276,-43.86783275664862,155.1463223821841,-43.86207383374995,155.12940075635532,-43.85899012383863,114.57554079373053,3.71525520750341,3.766341639560698,4.160419200174695,21680.987267713226,2.1392949010935256,3.4627678165368887,3.5894069922164835,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0657,24882,22578,26248,156.8323339170466,-44.193910410998015,156.8146451074957,-44.193107061693404,156.79943056533799,-44.191523012333306,85.36380531635714,2.768028150134267,3.767514974580588,3.4545256231821266,12671.091626504653,2.6957525292342104,2.4736344358896423,4.152953339168049,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
