id,ra,dec,x,y,flux
6759,155.82176542492198,-42.659102108056686,1189.666365989653,1018.8095919628547,0.749015236641473
6760,155.9010144248939,-42.69417554422699,1229.3886513659318,1019.0288283045483,32.02113824516372
6761,156.31879200402463,-42.8755780043215,1437.4291979441864,1018.854576415968,1.012214254895817
6762,156.33690432666333,-42.88406594833831,1446.6038715554432,1019.1775997775783,1.4822874253179712
6763,156.4506497170119,-42.93248310448543,1502.8551859398767,1018.773702857141,1.1171220186090203
6764,154.59311612261138,-42.11854799838237,571.750871715214,1020.3465014058088,3.5603663119012685
6765,155.51267566810301,-42.526149722232624,1035.585028398952,1020.1354726061816,2.060908662937485
6766,156.6870917506529,-43.03736601651858,1620.7739466627702,1020.2433785066198,3.7746974833540268
6767,156.87082341769664,-43.11616278015226,1711.5159449813586,1020.1813799099913,29.441433481023914
6768,153.47547072779287,-41.61456302802228,1.5778591542214706,1021.0030684242196,25.7404883713223
