source_a,source_b,ra_a,dec_a,ra_b,dec_b,separation_arcsec,flux_a,flux_b,brightness_change_percent
9369,8903,153.72507554752852,-42.356944307940566,153.7246945867778,-42.357012539040866,1.04279734769154,1.60565246329316,1.7827416097146773,11.029108133295
9370,8905,154.650960722579,-42.77225672049991,154.6513215109863,-42.7721567622701,1.0190730226224956,1.8621543992554792,1.8168777106130565,-2.4314143156187864
9371,8906,155.26770866771352,-43.04481056923705,155.2679244143149,-43.04515636806053,1.3681758694352097,8.108138473025061,8.068454857969963,-0.48942941942989543
9375,8920,156.69292020219282,-43.6655826282693,156.6929931085878,-43.665664350775344,0.35014483266438107,7.172106798169957,7.857284141712531,9.553362252182371
9376,8909,156.8448895430482,-43.72925547647043,156.84492733728354,-43.72932321162139,0.26292132825461784,3.91584194460009,4.058365536289097,3.639666608238506
9377,8910,157.01643846381174,-43.80331345539583,157.01606251707454,-43.80315634331762,1.1287218569300785,0.7877058773373634,0.7063929225883366,-10.322755877343997
9378,8912,153.12091089067886,-42.084830814401464,153.12095389803434,-42.08494902176088,0.4407867391131733,31.9664592970152,31.078370685669384,-2.7781888606872958
9379,8914,153.37528573069474,-42.20024013005182,153.37515861495237,-42.200156249194094,0.453993272269771,2.704678951059507,2.8669685342445073,6.000327067337375
9380,8915,153.4863528346143,-42.24991685093348,153.4863663229314,-42.249965655874284,0.17933668799903785,4.47423057989102,4.428140493283069,-1.0301231862099085
9381,8917,155.4549925843607,-43.13067072280737,155.45555871233356,-43.13087119585888,1.653213732324262,4.356580398606348,4.293058238756012,-1.458073856978672
9382,8918,155.79038724062843,-43.27541801846616,155.7899659273614,-43.27566942941398,1.4277942910121455,2.553737411228233,2.5975285571086166,1.7147865590190765
9385,8922,153.94022918900674,-42.45783028434519,153.93954876664182,-42.45751673584759,2.130750249568958,1.9412415813714607,1.3265750036384987,-31.663579825995097
9386,8923,154.11040854464875,-42.535680123634926,154.11053089736575,-42.53576219394056,0.43890038170699375,12.893175756436046,14.358354847264172,11.363989124996879
9391,8931,156.54026260674172,-43.60550664411868,156.5397300258044,-43.60557730197068,1.4114309085918402,2.872877874067432,3.190957193227937,11.071800929364487
9395,8934,154.48246364799923,-42.70710601031192,154.48265346766112,-42.707080162523326,0.5106959776185099,19.75955717269473,14.230063752726812,-27.983893422515543
9399,8937,156.61129128712284,-43.6380074697194,156.61123101836114,-43.637891795805274,0.44504696608193123,1.428314666172424,1.6444721237287514,15.133742072087161
9402,8939,153.31560885927297,-42.18009037048919,153.3156882525052,-42.180044983139595,0.267501629933238,16.874823778442384,15.817449595678776,-6.265986517230511
9405,8941,155.29120251179947,-43.06602832670725,155.29127884683228,-43.06638349777421,1.2942814849552287,1.9408422282559856,2.007799056507473,3.449885172359099
9408,8946,154.03017042974318,-42.507509037328916,154.03047728377715,-42.507624604330914,0.9144730536894778,7.091051347714073,6.754636587448157,-4.744215543924454
9411,8947,156.941539842063,-43.783463231531684,156.94112070942182,-43.783521328509906,1.1092446887392458,28.55246795731325,28.446512789256712,-0.3710893510674633
9413,8948,157.1398034624383,-43.86803496169307,157.1388824575708,-43.86778242129496,2.557413263319769,5.398582966525117,5.023801180669729,-6.94222517611177
9424,8949,153.2614757455529,-42.16147433413995,153.26131198906668,-42.16141236582141,0.4906381994900771,3.072641574323917,3.0920327362057414,0.6310909168145082
9428,8950,153.63929768680075,-42.3332961791783,153.63919501247926,-42.33325692023979,0.3076309488354385,67.78527508539742,66.52315534629334,-1.8619379172158446
9430,8959,154.71900108124237,-42.82025437743109,154.71947437765397,-42.82013752093585,1.318673429073861,48.09586874730311,46.91987863418731,-2.4450958964780862
9432,8964,156.59167123010036,-43.63839991055491,156.59195961231808,-43.63818442270184,1.0799575727871105,2.091522147208421,2.0607243401400486,-1.472506858676037
9433,8956,156.83705290307714,-43.74293890952511,156.83664782664846,-43.743151180658394,1.3014937300889733,6.6892916000717895,5.860268081507942,-12.393293163583273
9435,8957,153.73981924567855,-42.38104761783731,153.73958691315002,-42.381076960103066,0.6267933807083406,12.87560455164451,13.65808545895126,6.077236250680047
9444,8973,155.9994350836042,-43.386956030269424,155.99894916401732,-43.387081787712404,1.349483877706664,2.833708738955078,3.7007581537315404,30.597689976288255
9449,8968,157.150013231229,-43.879220138317145,157.14957324468412,-43.878909156426936,1.5990250564387536,2.0471605620934854,1.816566892583368,-11.26407345764348
9450,8976,153.28010774456598,-42.1778395084075,153.27921091756343,-42.1776544426757,2.4836150241310184,1113.1531014849757,839.3450212079941,-24.59752211189227
9453,8975,153.2032436586303,-42.14267070720455,153.2034287361598,-42.14262760897054,0.5178210596178753,9.773558809821521,9.204257437231385,-5.824913766498655
9454,8977,153.52224390236753,-42.288121137491636,153.52160395979547,-42.28849362097694,2.1685639826394016,1.2142309642860047,1.7007906234917216,40.07142574327487
9455,8979,154.2197689530523,-42.60463420880638,154.22002048815108,-42.60465457485937,0.6705260983810833,1.5641846464465714,1.6125951324824472,3.094934229526681
9457,8985,156.63321811124578,-43.66361143126661,156.63349226770194,-43.66365649021814,0.7321697897106852,62.26033256552983,63.433718377280954,1.8846443046479402
9458,8989,153.72409375184122,-42.38319164288302,153.72281455896422,-42.382918157630165,3.5411923572298507,1731.1966175289947,1737.871367197497,0.3855569957171824
9464,8984,155.7566548272147,-43.28666065817975,155.75635397510976,-43.28691740980463,1.2148716897191927,17.83119082548027,16.994572954328305,-4.69187885060633
9467,8996,156.77133246201157,-43.7242252376585,156.77086342364697,-43.724223027222635,1.2202901971020037,4.503619953808906,4.559345692002353,1.2373543674864695
9470,8988,153.67993779237477,-42.363853924396864,153.68008004508405,-42.363986237700054,0.608330012648948,10.271984421469973,10.282408658043341,0.10148220777651637
9474,8999,154.7442585869707,-42.843351269482866,154.7446839502322,-42.843277552861494,1.1537157088216663,16.093662648998137,16.53255259780912,2.7270979787705643
9478,9004,154.65311114814375,-42.80481226217391,154.65378074220516,-42.804881244550614,1.7858960403809938,8.893153765257724,8.799726694646445,-1.0505504917306603
9479,9000,154.86960151516823,-42.900318798776006,154.86971160289292,-42.90042029423835,0.4666786319620019,2.82869631467893,2.785904196861546,-1.5127858581114917
9486,9013,155.06945416286038,-42.9914013163572,155.0692339664722,-42.99086182710173,2.0268687052799472,4.529115987578912,4.704681609476676,3.876377252851382
9487,9007,155.84468945636357,-43.3308487549865,155.84442106975132,-43.330932499065405,0.7647432917280163,13.915293099997012,14.156728401722317,1.735035690519211
9489,9009,156.68611610911566,-43.69415988061485,156.68619623806882,-43.69448114213081,1.175197665453893,10.841500737574314,10.512605058684006,-3.033672983578987
9495,9018,153.3180876811781,-42.20890017436944,153.3179646956358,-42.20907372809128,0.7056298217812416,6.751026332954856,7.152389345700717,5.945214741447892
9496,9019,153.44027652042323,-42.26374034606841,153.43961458982636,-42.26355749122994,1.8823751150681962,3.0432248437976677,3.5003162054638586,15.01996681572113
9498,9030,155.30759694295094,-43.100117642611764,155.3077670117204,-43.09977604662724,1.3084797604204639,2.3074815273550504,2.3322075248014937,1.0715577634454778
9499,9032,156.31617019337497,-43.53958829826248,156.31661219840527,-43.539771099652334,1.3279943214896435,1.707942447153949,2.0211026099829876,18.335521981485787
9502,9027,153.5999939852818,-42.337269293086756,153.60022544176564,-42.33751248634798,1.0704477362931761,4.744547507621804,4.963396204506652,4.612635800005837
9511,9039,154.05229752878176,-42.54563315920611,154.05220890635798,-42.54566780251361,0.2660872300454539,3.5175242707045222,3.6139047284863053,2.7400083230265557
9512,9040,154.24187866425507,-42.630666527372114,154.24200038828337,-42.63090986552945,0.9334613989675595,9.143533095787609,9.355314575755655,2.316188695873074
9515,9044,156.7901494801938,-43.74873956459808,156.7896283846274,-43.74904591657449,1.7472031277982167,2.470556909524475,2.294530666909257,-7.124962065702785
9518,9048,155.170459908809,-43.045864195482984,155.17043316204743,-43.04606405310254,0.7229203527719853,4.972132486216759,5.2717048210096,6.025027201573671
9520,9049,155.25657405588663,-43.085756398099896,155.25661891437804,-43.08584505532533,0.34026045745793265,1.4891518631121146,1.6115680967942498,8.220533896811762
9522,9052,157.03360525599993,-43.85392915191925,157.03317468284558,-43.854099161044964,1.2743533553747617,6.584473697945023,6.319082732585152,-4.030556997178033
9525,9053,153.8474969456507,-42.459240248811604,153.8474295564609,-42.459248508471596,0.18143398466555966,1.549162403225861,1.4509793586860924,-6.337814830473524
9528,9056,154.70294109150814,-42.84076154872327,154.70267962501654,-42.84074485261683,0.692801973047481,9.782817932425855,10.473818574209151,7.0634110391947935
9530,9059,156.4110516107477,-43.58918183691753,156.41094855699984,-43.589005164376935,0.690455574057297,6.417562028288152,5.640735917104359,-12.104691902619702
9531,9063,153.43000080301425,-42.27091546320993,153.43060754502233,-42.27129523647921,2.1169800275748742,3.6063675327704496,3.560513812787886,-1.2714655277338907
9533,9066,154.48842869800535,-42.74737781186645,154.48849386938102,-42.74754183826227,0.6151168665329654,7.277752030256753,5.536912649120339,-23.920015052711253
9545,9082,155.49642192661895,-43.198929122846316,155.496252886264,-43.19867434625185,1.0188454035216756,16.558999882528557,16.932723168552844,2.256919431581151
9546,9077,156.20004582063066,-43.50477212966116,156.2001821890592,-43.50520563643951,1.6007306501893885,2.121415928367309,2.0312457677397897,-4.250470613601757
9549,9078,153.4019807606418,-42.26513047602605,153.4020713349321,-42.264980643303836,0.5909122823823824,3.6521098261377096,3.5027088381545726,-4.090813121606919
9552,9081,154.81756700153073,-42.901446248443534,154.8172554386746,-42.90177408264684,1.4380317882539635,5.174340850544876,6.471132052192787,25.061959370367994
9556,9091,156.64204812526793,-43.697585423389285,156.64236369842965,-43.69744570758008,0.9631382711834401,3.9717327527741637,3.6582471324021992,-7.8929182773690405
9558,9085,153.34696383900214,-42.24264102602723,153.34639111250806,-42.24268873537555,1.53600340932769,23.42845089570683,23.446890274946924,0.07870507240182695
9559,9087,154.26898341857688,-42.65710941881404,154.26859844778312,-42.65709766679503,1.0200954295667939,13.215797317016968,13.035934853136554,-1.3609656653013138
9561,9088,154.63913183536198,-42.822947518687144,154.63934316615055,-42.822981926421,0.5715906485720016,2.0427148791854153,1.9532930037498752,-4.377599455837874
9564,9103,156.96427521953908,-43.83719303681635,156.96444836198367,-43.837199009218665,0.4501160212782757,17.3966505366291,17.881739738374822,2.788405737784723
9567,9098,155.42615538254975,-43.17211026784049,155.42599801959042,-43.17239483903835,1.1046295369879264,13.685117714312122,13.39577299177334,-2.1143020365559653
9569,9100,155.64593635491002,-43.27003268002057,155.64608130287894,-43.269694532010654,1.27524925261637,8.377717325972124,5.738065798256823,-31.508004209356688
9571,9101,156.83563541297693,-43.78284431658943,156.83546805417123,-43.78285841799523,0.4379316348013909,6.928778784850515,6.429601491691623,-7.20440511465486
9572,9092,153.1505734325284,-42.1544139482174,153.15044879793,-42.154954670986974,1.974816241162915,50.63825512839608,48.989758087925175,-3.255438079947764
9578,9105,155.28992343100558,-43.11630068390751,155.2897779989722,-43.116093620502866,0.8376898157709329,5.510300057226125,5.3274858903372655,-3.3176807976022995
9580,9106,155.78873829580144,-43.334689592589896,155.78829851830125,-43.33479563416169,1.2131782035000103,4.555061858265613,4.61843824747845,1.3913398145808948
9586,9114,155.60418709845132,-43.254006105839316,155.60399918106347,-43.25385048854933,0.7460664398483497,3.0747205182206363,4.266580912980461,38.76321076003238
9589,9126,157.121945730693,-43.910167028380485,157.1221080910341,-43.91031550516092,0.6804576578349352,3.427684715655513,3.538253057240108,3.225744219694077
9593,9136,156.19938109826896,-43.519023256252424,156.19914715817364,-43.51876649848582,1.107856535577496,40.6609555704663,43.035167927731294,5.839047125074162
9595,9131,153.2859161872383,-42.22473576989762,153.28563279430813,-42.224771490483114,0.7663496203266301,25.857161772361525,26.391119034341465,2.0650265743809553
9596,9132,153.42013798736932,-42.287858984055504,153.42022460868833,-42.288060264278684,0.7604439416472347,11.979451083704868,12.704593804338268,6.053221600610569
9597,9133,153.49199476533556,-42.31863209095131,153.49205937977953,-42.31867830154101,0.23928576763768006,115.13513797582134,115.0829006082865,-0.04537048242024367
9599,9143,155.07865629145766,-43.031170007318785,155.078589582113,-43.03116849406739,0.17563263616424055,2.667989938667701,3.108038834089087,16.49364898434104
9606,9139,153.22504055569226,-42.19869479245959,153.2253691015788,-42.198609198523584,0.9288189436513288,1.610231011075237,1.7535447314953465,8.900196272111998
9607,9140,153.2992241801401,-42.234533571293824,153.29832982484484,-42.234840172908626,2.626976938962942,2.9027539316555404,2.4106476048545,-16.953084497946936
9612,9145,156.5414286193352,-43.66988779171343,156.54105216604253,-43.66986452986306,0.9838506931428467,5.99440264958078,5.947466714827559,-0.7829960297462413
9613,9149,153.11093108184028,-42.148666880519954,153.1107559338924,-42.148607715335885,0.5137170112350283,9.608306535081038,8.796934879625315,-8.444481371335428
9615,9150,155.2605688612605,-43.11532214770763,155.2607014942379,-43.115707587684575,1.430690479350026,2.604167736418219,2.366034749261167,-9.144302950492014
9619,9152,156.97404438726304,-43.85552917972919,156.9737540241493,-43.85547658303801,0.777178722194458,2.5950768265876203,2.573655691468848,-0.8254528305021278
9621,9153,157.0913571436323,-43.90560638846529,157.09140078000866,-43.90592208521,1.1421300428633108,5.553471836346683,5.400032637587875,-2.7629418727681228
9625,9157,155.52434585113335,-43.23242486271208,155.5244919428412,-43.23271906956858,1.1263284548834558,2.7737182611796665,3.148591826065214,13.515199799928974
9629,9161,155.4927553867805,-43.21944865792431,155.49338339303785,-43.21967613962274,1.8398482984847275,5.1688526602874285,6.528549118852505,26.305575877828684
9633,9162,153.35076978448046,-42.266202550761335,153.35098628503397,-42.266049989570355,0.7964408655613162,0.9876943533298973,0.8638349469669441,-12.540256603206808
9634,9168,154.0304941641819,-42.57402062792899,154.0296404536115,-42.57392316179677,2.290272195829261,1211.224351526176,1121.4614230747975,-7.410925014698945
